second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
120.0;1;0;29;0.3258427;0.3258427;0.2161711;0.2161711;0.09584808349609375;2204;0.27467597;0.27467597;0;0;29;0;1
122.0;0;11;30;0.5;1.0;0.21779236;1.0;0.6077804565429688;2910;0.5;1.0;30;0;0;0;1
122.0;8;11;30;0.5;1.0;0.78220767;1.0;2.182861328125;2910;0.5;1.0;30;0;0;0;1
124.0;2;11;30;0.7894737;1.0;0.8140934;1.0;0.1517791748046875;2910;0.7894737;1.0;30;0;0;0;1
124.0;3;11;8;0.21052632;1.0;0.18590662;1.0;0.03466033935546875;776;0.21052632;1.0;8;0;0;0;1
125.0;3;11;22;0.42307693;1.0;0.042001262;1.0;0.08782958984375;2134;0.42307693;1.0;22;0;0;0;1
125.0;1;11;30;0.5769231;1.0;0.95799875;1.0;2.0032882690429688;2910;0.5769231;1.0;30;0;0;0;1
127.0;2;0;37;0.18226601;0.18226601;0.20500122;0.20500122;0.1219024658203125;2812;0.14688675;0.14688675;0;0;37;0;1
127.0;3;11;30;0.14778325;0.591133;0.17967437;0.6764989;0.106842041015625;2910;0.15200585;0.6080234;30;0;0;0;1
127.0;0;11;30;0.14778325;0.591133;0.08720699;0.6764989;0.05185699462890625;2910;0.15200585;0.6080234;30;0;0;0;1
127.0;9;8;46;0.22660099;0.22660099;0.11849989;0.11849989;0.070465087890625;4692;0.24508984;0.24508984;46;0;0;0;1
127.0;5;11;30;0.14778325;0.591133;0.091736056;0.6764989;0.0545501708984375;2910;0.15200585;0.6080234;30;0;0;0;1
127.0;10;11;30;0.14778325;0.591133;0.31788146;0.6764989;0.18902587890625;2910;0.15200585;0.6080234;30;0;0;0;1
128.0;4;11;30;0.88235295;0.88235295;0.98610246;0.98610246;0.943023681640625;2910;0.9054138;0.9054138;30;0;0;0;1
128.0;3;2;4;0.11764706;0.11764706;0.013897532;0.013897532;0.0132904052734375;304;0.094586186;0.094586186;0;0;4;0;1
129.0;3;2;8;1.0;1.0;1.0;1.0;0.026031494140625;608;1.0;1.0;0;0;8;0;1
130.0;9;11;30;0.7894737;1.0;0.85896957;1.0;0.211151123046875;2910;0.7894737;1.0;30;0;0;0;1
130.0;10;11;8;0.21052632;1.0;0.14103042;1.0;0.03466796875;776;0.21052632;1.0;8;0;0;0;1
131.0;10;11;22;1.0;1.0;1.0;1.0;1.22998046875;2134;1.0;1.0;22;0;0;0;1
132.0;2;11;30;0.15075377;0.4522613;0.31495756;0.44535968;0.172698974609375;2910;0.17103562;0.5131069;30;0;0;0;1
132.0;3;2;109;0.5477387;0.5477387;0.5546403;0.5546403;0.3041229248046875;8284;0.48689315;0.48689315;0;0;109;0;1
132.0;1;11;30;0.15075377;0.4522613;0.039515793;0.44535968;0.02166748046875;2910;0.17103562;0.5131069;30;0;0;0;1
132.0;7;11;30;0.15075377;0.4522613;0.090886325;0.44535968;0.049835205078125;2910;0.17103562;0.5131069;30;0;0;0;1
135.0;0;11;30;1.0;1.0;1.0;1.0;0.6100311279296875;2910;1.0;1.0;30;0;0;0;1
136.0;5;11;30;0.4918033;0.4918033;0.6030584;0.6030584;0.155853271484375;2910;0.5526016;0.5526016;30;0;0;0;1
136.0;2;0;31;0.5081967;0.5081967;0.3969416;0.3969416;0.1025848388671875;2356;0.4473984;0.4473984;0;0;31;0;1
137.0;3;11;30;0.54545456;1.0;0.86453545;1.0;0.6916046142578125;2910;0.54545456;1.0;30;0;0;0;1
137.0;2;11;25;0.45454547;1.0;0.13546455;1.0;0.108367919921875;2425;0.45454547;1.0;25;0;0;0;1
138.0;2;11;5;0.14285715;1.0;0.3848836;1.0;0.821929931640625;485;0.14285715;1.0;5;0;0;0;1
